vid,pid,softwareVersion,softwareVersionString,cdVersionNumber,firmwareInformation,softwareVersionValid,otaUrl,otaFileSize,otaChecksum,otaChecksumType,minApplicableSoftwareVersion,maxApplicableSoftwareVersion,releaseNotesUrl,creator,schemaVersion
4107,2,65536,1.0.0,1,,True,,0,,0,0,65536,,cosmos1a4whzmze8elu46aa56hp3nn0ewlp9umgx6hdxe,0
4107,2,65792,1.1.0,1,,True,,0,,0,65537,65792,,cosmos1a4whzmze8elu46aa56hp3nn0ewlp9umgx6hdxe,0
4107,2,66304,1.3.0,1,,True,,0,,0,0,66303,,cosmos1a4whzmze8elu46aa56hp3nn0ewlp9umgx6hdxe,0
4107,8192,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8193,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8194,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8195,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8196,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8197,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8198,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8199,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8200,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8201,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8202,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8203,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8204,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8205,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8206,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8207,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8209,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8210,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8212,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8213,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8214,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8215,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8216,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8217,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8218,12,v1.2,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8448,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8449,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8450,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8451,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8452,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8453,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8454,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8455,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8456,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8457,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8458,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8459,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8460,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8461,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8462,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8463,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8475,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8476,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8477,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8478,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8479,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8480,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8481,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8482,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8483,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8484,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8485,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8486,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8491,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8492,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8494,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8495,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8496,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8497,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8499,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8503,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8505,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8506,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8507,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8509,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8510,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8511,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8514,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8515,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8516,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8517,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8518,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8519,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8520,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8521,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8522,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8523,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8524,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8525,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8526,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8527,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8528,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8529,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8530,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8531,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8532,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8533,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8534,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8535,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8536,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8537,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8538,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8539,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8540,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8541,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8542,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8543,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8544,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8545,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8546,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8547,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8548,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8549,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8550,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8551,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8552,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8553,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8554,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8555,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8556,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8557,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8558,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8559,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8571,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8572,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8573,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8574,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8575,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8576,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8577,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8578,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8579,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8580,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8581,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8582,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8583,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8584,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8585,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8586,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8587,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8588,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8589,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8590,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8591,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8592,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8594,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8595,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8596,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8597,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8598,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8599,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8600,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8601,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8602,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8603,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8604,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8605,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8606,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8607,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8608,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8609,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8610,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8611,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8612,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8613,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8614,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8615,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8616,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8617,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8618,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8619,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8620,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8621,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8622,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8627,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8628,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8629,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8632,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8633,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8635,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8636,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8637,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8638,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8639,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8640,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8641,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8642,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8643,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8644,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8645,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8646,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8647,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8648,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8649,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8650,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8651,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8652,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8653,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8654,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8655,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8656,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8657,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8658,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8661,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8662,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8663,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8664,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
4107,8665,0,v1.0,1,,True,,0,,0,0,0,,cosmos1x09ct34xh35xn5cnrtmj4m37ay0jv5qyga0zna,0
